time (seconds),weight (kg)
47.0090451241,42.513
47.0094330311,42.54
47.0098080635,42.568
47.2683060169,42.651
47.2685871124,42.679
47.2688579559,42.734
47.2691280842,42.818
47.4788811207,42.901
47.4791610241,42.984
47.479432106,43.095
47.4797019958,43.067
47.6880860329,43.122
47.6883661747,43.178
47.6886370182,43.178
47.897739172,43.206
47.8980200291,43.233
47.8982920647,43.206
47.8985631466,43.289
48.1057529449,43.4
48.1060330868,43.4
48.1063051224,43.538
48.3243720531,43.732
48.3246519566,43.788
48.3249230385,43.815
48.3252019882,43.815
48.5376851559,43.843
48.537979126,43.898
48.5382561684,43.954
48.7559289932,43.954
48.7562100887,43.982
48.7565591335,44.065
48.7568421364,44.092
48.9713871479,44.231
48.9716670513,44.397
48.9719369411,44.508
49.1883840561,44.564
49.1886651516,44.564
49.1889369488,44.647
49.1892061234,44.674
49.4028060436,44.674
49.4030849934,44.619
49.4033560753,44.647
49.703608036,44.785
49.7038900852,44.868
49.7042310238,45.062
49.7046060562,45.09
49.7050220966,45.201
49.9279460907,45.312
49.9282269478,45.423
49.9284980297,45.506
50.1449010372,45.506
50.1451821327,45.506
50.1454541683,45.534
50.1457259655,45.617
50.3616039753,45.755
50.3618850708,45.838
50.3621561527,45.977
50.5779001713,46.032
50.578179121,46.115
50.5784511566,46.254
50.7969410419,46.226
50.7972209454,46.226
50.7974920273,46.199
50.7977609634,46.199
51.014922142,46.337
51.0152010918,46.448
51.0154709816,46.587
51.230561018,46.753
51.2308411598,46.808
51.2311120033,46.808
51.2313821316,46.864
51.4445490837,46.919
51.4448299408,46.947
51.4451019764,46.919
51.6594331264,46.975
51.6597120762,47.141
51.659981966,47.279
51.8764109612,47.307
51.8766920567,47.39
51.8769650459,47.473
51.8772361279,47.584
52.0886340141,47.64
52.0890650749,47.667
52.089564085,47.751
52.303907156,47.695
52.3041880131,47.723
52.3044610023,47.778
52.5167479515,47.861
52.5170280933,47.972
52.5172991753,48.0
52.5206151009,48.111
52.7281019688,48.277
52.7283830643,48.333
52.7286550999,48.36
52.9473929405,48.333
52.947674036,48.305
52.947945118,48.36
53.1537959576,48.471
53.1540739536,48.61
53.1543450356,48.693
53.370565176,48.748
53.3708469868,48.887
53.3711190224,48.942
