time (seconds),weight (kg)
114.356215,147.298
114.604345083,147.409
114.604624987,147.52
114.604897022,147.547
114.862024069,147.492
114.862443924,147.52
114.863544941,147.547
114.863905907,147.603
115.111958981,147.686
115.11233592,147.797
115.112692118,147.991
115.112993956,147.935
115.362010002,147.935
115.36237812,148.157
115.362735033,148.407
115.363039017,148.434
115.612235069,148.379
115.612762928,148.49
115.613132954,148.573
115.858194113,148.573
115.85847497,148.573
115.858741045,148.628
115.85900712,148.767
116.112013102,148.822
116.112312078,149.016
116.112579107,149.155
116.11284399,149.21
116.359513998,149.155
116.359793901,149.127
116.360062122,149.293
116.360327005,149.543
116.610884905,149.681
116.611162901,149.765
116.611428976,149.709
116.860249996,149.654
116.860531092,149.709
116.860800028,149.903
116.861433983,150.097
117.110204935,150.319
117.110482931,150.402
117.110749006,150.319
117.111014128,150.291
117.36302495,150.263
117.363302946,150.263
117.363569975,150.457
117.612940073,150.679
117.613219023,151.012
117.613485098,150.984
117.613749027,150.928
117.864794016,150.901
117.865072012,150.956
117.865338087,151.15
117.865602016,151.483
118.119780064,151.594
118.120211124,151.538
118.120737076,151.51
118.121134043,151.483
118.370167971,151.538
118.370531082,151.621
118.370965004,151.649
118.624191999,151.76
118.624565125,152.009
118.624913931,152.065
118.625252962,152.009
118.917282104,151.982
118.917660952,152.065
118.918026924,152.259
118.918410063,152.314
118.918827057,152.425
119.180287123,152.48
119.180568933,152.453
119.180835009,152.453
119.181098938,152.453
119.431468964,152.508
119.431775093,152.73
119.432044029,152.979
119.683773994,153.09
119.684054136,153.035
119.684320927,152.979
119.684585094,153.09
119.9327209,153.256
119.932996988,153.34
119.933260918,153.284
119.933524132,153.367
120.188086987,153.312
120.188365936,153.34
120.188632011,153.256
120.188897133,153.256
120.508008957,153.229
120.508289099,153.34
120.508553982,153.644
120.508817911,153.755
120.75722003,153.783
120.757497072,153.672
120.757762909,153.617
120.758027077,153.838
121.017851114,154.254
121.01812911,154.393
121.018395901,154.365
121.018660069,154.337
121.268744946,154.282
121.269026041,154.365
121.269290924,154.531
121.269555092,154.67
121.52255702,154.753
121.522834063,154.781
121.523100138,154.753
121.773729086,154.698
121.774008036,154.67
121.774274111,154.864
121.774538994,155.058
122.023054123,155.058
122.023332119,155.002
122.023598909,155.03
122.023863077,155.141
122.272592068,155.307
122.272871971,155.418
122.273139,155.418
122.273404121,155.335
122.527887106,155.501
122.528166056,155.584
122.528433084,155.529
122.784371138,155.501
122.784687996,155.612
122.785054922,155.862
122.7854321,156.0
123.036716938,156.166
123.037100077,156.194
123.037449121,156.139
123.037774086,156.055
123.286521912,156.055
123.286957026,156.166
123.288131952,156.499
123.288527012,156.748
123.537559032,156.804
123.537981033,156.748
123.539169073,156.637
123.800004959,156.748
123.800282955,156.942
123.800548077,156.97
123.800811052,156.97
124.051240921,157.081
124.05151701,157.081
124.051784039,157.081
124.052048922,157.025
124.306349993,157.081
124.306798935,157.192
124.307199955,157.303
124.30756712,157.552
124.555871964,157.497
124.556159973,157.497
124.556427002,157.691
124.55669713,157.995
124.806787014,157.94
124.80706501,157.912
124.807330132,158.106
125.055730104,158.356
125.056009054,158.356
125.056276083,158.273
125.05654192,158.356
125.315848112,158.439
125.316127062,158.661
125.316393137,158.716
125.316657066,158.661
125.569320917,158.633
125.569598913,158.688
125.569864988,158.799
125.570128918,158.882
125.822825909,158.993
125.823105097,159.132
125.823369026,159.049
126.071846962,158.993
126.072125912,158.938
126.072392941,159.021
126.072657108,159.215
126.321964979,159.464
126.322245121,159.575
126.322511911,159.52
126.322776079,159.492
126.571854115,159.437
126.572132111,159.575
126.572397947,159.825
126.572662115,160.213
126.823318005,160.213
126.823597908,160.129
126.823863983,160.129
127.07643795,160.102
127.076719999,160.213
127.076987028,160.323
127.077253103,160.379
127.327898979,160.49
127.328177929,160.462
127.328444004,160.462
127.328707933,160.573
127.580353975,160.767
127.580635071,160.878
127.580903053,161.072
127.581170082,161.044
127.834146976,161.044
127.834456921,161.155
127.835530043,161.404
128.086390972,161.404
128.086764097,161.515
128.087093115,161.709
128.087431908,161.875
128.338881969,161.82
128.339280128,161.765
128.339621067,161.848
128.339960098,162.152
128.591601133,162.402
128.591881037,162.485
128.592147112,162.457
128.592411041,162.374
128.845722914,162.374
128.846003056,162.485
128.846270084,162.624
129.132339001,162.901
129.132806063,162.873
129.133270025,162.818
129.133708954,162.901
129.134145021,163.039
129.400551081,163.122
129.40083003,163.344
129.401103973,163.427
129.401369095,163.455
129.655811071,163.344
129.656103134,163.289
129.656371117,163.566
129.914775133,164.065
129.915060997,164.12
129.915328979,164.065
129.915595055,164.009
130.206897974,163.898
130.207178116,164.12
130.207443953,164.425
130.207706928,164.564
130.207976103,164.453
130.475171089,164.37
130.47548008,164.286
130.475826979,164.397
130.476229906,164.619
130.758783102,164.619
130.759064913,164.647
130.759333134,164.813
130.759616137,164.952
131.014496088,164.896
131.014775038,164.841
131.015041113,164.952
131.015305042,165.173
131.267247915,165.395
131.267527103,165.367
131.267794132,165.256
131.522399902,165.256
131.52267909,165.395
131.522943974,165.672
131.523207903,165.728
131.77224493,165.755
131.772524118,165.728
131.772789955,165.728
131.773054123,165.838
132.124747992,166.088
132.125026941,166.143
132.12529397,166.171
132.125559092,166.282
132.125823975,166.282
132.378863096,166.226
132.379143,166.199
132.379409075,166.31
132.379673004,166.642
132.661236048,166.864
132.661519051,166.892
132.661787033,166.808
132.662053108,166.753
132.915420055,166.975
132.915699959,167.224
132.91596508,167.169
132.916229963,167.113
133.165355921,167.086
133.165636063,167.28
133.165903091,167.501
133.166167974,167.751
133.413484097,167.778
133.413763046,167.695
133.414029121,167.668
133.667239904,167.695
133.667521,167.889
133.667788982,168.166
133.668052912,168.166
133.918687105,168.083
133.918966055,168.166
133.919233084,168.222
133.919497967,168.222
134.172133923,168.249
134.172665119,168.388
134.173018932,168.61
134.173329115,168.748
134.428236008,168.693
134.428514957,168.665
134.428780079,168.637
134.685116053,168.721
134.685395956,168.887
134.685662031,169.081
134.685928106,169.136
134.941733122,169.053
134.942162037,168.97
134.942481041,169.109
134.943542004,169.413
135.197994947,169.469
135.198276997,169.441
135.198544979,169.469
135.198811054,169.497
135.450942993,169.552
135.451220989,169.663
135.451487064,169.746
135.451750994,169.94
135.706083059,170.051
135.706362963,170.051
135.706629038,169.995
135.709490061,169.912
135.959110022,170.079
135.959389925,170.328
135.959656,170.467
136.210587978,170.411
136.210870981,170.383
136.211138964,170.356
136.211405993,170.467
136.464040995,170.605
136.464427948,170.633
136.464807987,170.744
136.465116978,170.744
136.716963053,170.799
136.71724391,170.91
136.717509985,171.132
136.717775106,171.187
136.969497919,171.381
136.969779015,171.409
136.970046997,171.52
137.219373941,171.686
137.21965313,171.88
137.21991992,171.797
137.220184088,171.797
137.473542929,171.991
137.473822117,172.268
137.474087954,172.268
137.474354029,172.24
137.721520901,172.351
137.721801043,172.628
137.722067118,172.628
137.724777937,172.628
137.973151922,172.767
137.973432064,172.878
137.973700047,172.878
138.221761942,172.933
138.222044945,173.099
138.222314119,173.183
138.22258091,173.183
138.473182917,173.099
138.473464012,173.155
138.473731041,173.377
138.473997116,173.626
138.728712082,173.709
138.728992939,173.654
138.729259968,173.598
138.732372999,173.626
138.987131119,173.709
138.987600088,173.959
138.988033056,174.069
139.251199961,173.986
139.251646042,173.931
139.25208497,173.959
139.252537966,174.125
139.534757137,174.291
139.535036087,174.513
139.535301924,174.513
139.535567045,174.485
139.538729906,174.43
139.797075033,174.457
139.797356129,174.679
139.797621965,175.067
140.054271936,175.067
140.054552078,175.012
140.054817915,175.012
140.055083036,175.178
140.309677124,175.372
140.310069084,175.76
140.310408115,175.76
140.3107059,175.677
140.555517912,175.649
140.555799007,175.76
140.556066036,176.037
140.556329966,176.425
140.802999973,176.37
140.803280115,176.259
140.803546906,176.314
141.056354046,176.564
141.056633949,176.647
141.056901932,176.841
141.057167053,176.868
141.3144629,176.924
141.31485796,176.952
141.315212011,177.09
141.315560102,177.256
141.567176104,177.561
141.567456961,177.478
141.567724943,177.45
141.567991018,177.617
141.82079792,177.949
141.821101904,178.116
141.821370125,178.171
141.821635008,178.116
142.07762599,178.032
142.077903986,178.226
142.078171015,178.531
142.334150076,178.559
142.334432125,178.448
142.334698915,178.393
142.334964991,178.42
142.591668129,178.559
142.591948986,178.836
142.592215061,178.947
142.592821121,179.086
142.853960037,179.058
142.854241133,179.002
142.854507923,179.113
142.854773998,179.28
143.105271101,179.418
143.105551958,179.612
143.105818033,179.557
143.106084108,179.501
143.359735012,179.612
143.360017061,179.862
143.360285997,180.0
143.613586903,180.166
143.613867998,180.111
143.614134073,180.028
143.614398956,180.166
143.868673086,180.416
143.868953943,180.499
143.869219065,180.637
143.86948204,180.637
144.120472908,180.637
144.120882988,180.721
144.121290922,180.859
144.121678114,180.942
144.376250982,181.109
144.376532078,181.081
144.376797915,181.081
144.377062082,181.219
144.630857944,181.441
144.631138086,181.607
144.631406069,181.774
144.889233112,181.718
144.889713049,181.635
144.890100002,181.691
144.890450954,181.94
145.144979954,182.134
145.145261049,182.3
145.145528078,182.245
145.145792007,182.134
145.403988123,182.3
145.404269934,182.494
145.404536009,182.55
145.404799938,182.605
145.658065081,182.577
145.65834713,182.55
145.659377098,182.633
145.659898043,182.882
145.912343979,183.104
145.912626028,183.298
145.912892103,183.187
146.169239998,183.076
146.169519901,183.27
146.169788122,183.603
146.170053959,183.686
146.427495956,183.741
146.427787066,183.714
146.428846121,183.658
146.429400921,183.686
146.682440996,183.769
146.682719946,183.991
146.682986975,184.268
146.683252096,184.185
146.936486006,184.102
146.936764956,184.213
146.937380075,184.462
146.937878132,184.628
147.193171024,184.767
147.193450928,184.711
147.193717003,184.656
147.453222036,184.711
147.453505993,184.933
147.453772068,185.127
147.454036951,185.266
147.71694994,185.238
147.717349052,185.127
147.717705011,185.155
147.718003988,185.293
147.968869925,185.487
147.969254017,185.765
147.969604969,185.709
147.96993494,185.654
148.220156908,185.765
148.220438004,185.959
148.220705986,186.042
148.220972061,186.18
148.475181103,186.125
148.475476027,186.097
148.475765944,186.263
148.476032019,186.513
148.736388922,186.596
148.736818075,186.624
148.737196922,186.651
148.990204096,186.596
148.990485907,186.651
148.990754128,186.651
148.99102211,186.734
149.246556044,186.901
149.246838093,186.901
149.247105122,186.901
149.247370958,187.095
149.533267021,187.316
149.53373003,187.372
149.534192085,187.344
149.534652948,187.316
149.800902128,187.289
149.801181078,187.483
149.801446915,187.649
149.801711082,187.621
150.055217981,187.621
150.055496931,187.621
150.055764914,187.704
150.056030035,187.898
150.310266018,188.12
150.310648918,188.176
150.310997963,188.148
150.311317921,188.148
150.611078024,188.176
150.611529112,188.286
150.612008095,188.453
150.612577915,188.536
150.887644053,188.564
150.88792491,188.508
150.888191938,188.48
150.88845706,188.647
151.145153999,188.896
151.145637035,189.09
151.146579027,189.09
151.146940947,188.979
151.402467966,188.924
151.402889967,189.146
151.403166056,189.395
151.403440952,189.45
151.658361912,189.34
151.658643007,189.312
151.658910036,189.284
151.659176111,189.284
151.920192003,189.423
151.920469046,189.644
151.920735121,189.922
151.921000004,189.838
152.174058914,189.728
152.17434001,189.866
152.174606085,190.171
152.174870968,190.365
152.427222013,190.448
152.427500963,190.365
152.427766085,190.282
152.679726124,190.365
152.680006981,190.559
152.68028307,190.753
152.680547953,190.836
152.933084965,190.808
152.933457136,190.698
152.933803082,190.753
152.934135914,190.836
153.178643942,191.002
153.178924084,191.224
153.179191113,191.141
153.179455996,191.002
153.432999134,191.086
153.433447123,191.28
153.434013128,191.418
153.687557936,191.612
153.687854052,191.529
153.688122988,191.446
153.688389063,191.64
153.953584909,191.889
153.953963041,191.889
153.954329967,191.917
153.954630136,191.917
154.204134941,191.945
154.204519033,192.083
154.205429077,192.222
154.20599103,192.36
154.46065402,192.388
154.460933924,192.333
154.461215019,192.25
154.461481094,192.444
154.717905998,192.665
154.718189001,192.748
154.718457937,192.693
154.975280046,192.665
154.975560904,192.638
154.975826979,192.693
154.976090908,192.831
155.232664108,193.025
155.232944965,193.136
155.233211994,193.109
155.233478069,192.998
155.495281935,193.081
155.495562077,193.136
155.495829105,193.192
155.496437073,193.386
155.752743006,193.33
155.753026009,193.358
155.753293991,193.552
155.753559113,193.885
156.012017965,193.995
156.012408018,193.968
156.012779951,193.912
156.013119936,193.829
156.267403126,193.94
156.267684937,194.217
156.267951965,194.439
156.270241976,194.494
156.52998805,194.411
156.5302701,194.383
156.530538082,194.439
156.786590099,194.605
156.78687191,194.799
156.787138939,194.882
156.787403107,194.827
157.042064905,194.744
157.042346001,194.771
157.042613983,194.965
157.042879105,195.27
157.299438953,195.409
157.299719095,195.353
157.299984932,195.243
157.300250053,195.326
157.55349493,195.409
157.553776026,195.437
157.554043055,195.464
157.554306984,195.464
157.811655045,195.437
157.811934948,195.575
157.812201023,195.741
158.063364029,195.825
158.063646078,195.797
158.063914061,195.769
158.064178944,195.714
158.316009045,195.825
158.316420078,196.019
158.317421913,196.102
158.317783117,196.074
158.571403027,196.074
158.571685076,196.074
158.571953058,196.157
158.572217941,196.296
158.826847076,196.517
158.827129126,196.545
158.827395916,196.434
158.82765913,196.379
159.084682941,196.545
159.084964037,196.795
159.085231066,196.905
159.342023134,196.85
159.342304945,196.767
159.342571974,196.684
159.342837095,196.795
159.598204136,196.989
159.5984869,197.155
159.598753929,197.155
159.599019051,197.099
159.896591902,197.016
159.89687109,197.099
159.897449017,197.238
159.897933006,197.487
159.89865613,197.432
160.15575695,197.349
160.156255007,197.293
160.156718969,197.321
160.413149118,197.46
160.413428068,197.654
160.413793087,197.737
160.414075136,197.654
160.789106131,197.626
160.789386034,197.765
160.789654016,197.931
160.789926052,198.042
160.790190935,198.097
160.790455103,198.042
161.054709911,197.959
161.054990053,198.069
161.055257082,198.291
161.055522919,198.43
161.317465067,198.43
161.317749023,198.347
161.318017006,198.263
161.318283081,198.43
161.574208975,198.707
161.574489117,198.901
161.574754953,198.818
161.828880072,198.818
161.829272985,198.79
161.829673052,198.707
161.830142021,198.624
162.082546949,198.845
162.082828999,199.178
162.083096981,199.122
162.083363056,199.067
162.33574295,199.15
162.336025953,199.372
162.336292982,199.566
162.336559057,199.538
162.608896017,199.483
162.609178066,199.4
162.609443903,199.483
162.609707117,199.649
162.86660099,199.788
162.866986036,199.76
162.867904902,199.704
162.868539095,199.594
